697, 121.949, 85.0513, 94.3846
698, 124.436, 88.0256, 98.5385
699, 125.128, 87.9231, 99.3333
700, 123.513, 86.8462, 95.9744
701, 122.667, 89.8974, 93.3077
702, 123.308, 92.6667, 92.5128
703, 122.667, 91.359, 89.5128
704, 126.513, 92.4615, 92.0513
705, 128.641, 91.4615, 93.2821
706, 129.795, 90.4359, 96.9744
707, 132.205, 90.8718, 100.615
708, 130.205, 88.5897, 101.436
709, 128.718, 88.359, 99.9231
710, 127.821, 88.5128, 96.5897
711, 127.179, 88.2821, 96.4103
712, 127.026, 89.4872, 96.5897
713, 127.949, 91.5641, 99.7949
714, 123.974, 90.2564, 99.2821
715, 122.308, 88.359, 95.1795
716, 121.744, 86.8462, 93.7949
717, 124, 86.2308, 92.1026
718, 123.974, 85.7949, 90.9487
719, 125.744, 88.7436, 94.641
720, 119.667, 87.6667, 93.1538
721, 117.154, 87.9744, 94.4615
722, 119.974, 90.1795, 96.641
723, 121.769, 88.8718, 95.9231
724, 125.923, 87.8205, 95.1026
725, 126.179, 85.4103, 93.5385
726, 126.333, 85.2308, 94.3333
727, 127.051, 88.3333, 96.9231
728, 123.897, 88.9231, 97.0513
729, 121.179, 87.8718, 93.2308
730, 125.333, 91.5385, 95.6154
731, 126.462, 91.8974, 97.4359
732, 123.333, 90.2308, 98.4872
733, 125.359, 90.5385, 100.513
734, 125.641, 87.3846, 100.179
735, 129, 87.6667, 100.385
736, 130.769, 90.8718, 100.718
737, 132.026, 90.5897, 100.974
738, 129.231, 89.5897, 101.308
739, 129.256, 88.8205, 100.821
740, 130.744, 89.0513, 101.923
741, 134.359, 91.4359, 105.692
742, 131.179, 91.6154, 110.282
743, 124.564, 89.9744, 113.538
744, 120.231, 89.1026, 116.59
745, 123.821, 89.5128, 119.667
746, 128.205, 89.4615, 124.667
747, 132.487, 90.6154, 132.205
748, 136.641, 92.8718, 144.385
749, 139.744, 95.4103, 160.59
750, 142.872, 98.1795, 179.667
